scenario,label,src_port,dst_port,mean_src,mean_dst,qty_src,pld_src,var_data,var_src,frst_src,scd_src,frst_dst,scd_dst,max_src,min_src,max_dst,ttl_src,duration,flowPktsPerSecond,flowBytesPerSecond,mean_flowiat,std_flowiat,min_flowiat,max_flowiat,packet_size_mean,packet_size_std,total_fiat,total_biat,min_fiat,max_fiat,mean_fiat,min_biat,max_biat,mean_biat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle
1,Non-VPN,56247.0,6881.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0255020000000172,0.9915709855752807,31.73027153840898,1.5127510000000086,0.7075720574485592,1.012422000000015,2.013080000000002,32.0,0.0,3.0255020000000172,0.0,1.012422000000015,2.013080000000002,1.5127510000000086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.012422000000015,1.5127510000000086,2.013080000000002,0.7075720574485592
1,Non-VPN,56595.0,6881.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0118009999999913,0.9960817464367695,31.874615885976624,1.5059004999999956,0.6957075127670405,1.0139609999999948,1.9978399999999965,32.0,0.0,3.0118009999999913,0.0,1.0139609999999948,1.9978399999999965,1.5059004999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0139609999999948,1.5059004999999956,1.9978399999999965,0.6957075127670405
1,Non-VPN,57139.0,6881.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.035101999999995,0.9884346555733564,31.629908978347405,1.5175509999999974,0.7176440864398341,1.0100999999999658,2.025002000000029,32.0,0.0,3.035101999999995,0.0,1.0100999999999658,2.025002000000029,1.5175509999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0100999999999658,1.5175509999999974,2.025002000000029,0.7176440864398341
1,Non-VPN,56939.0,11715.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0133280000000013,0.9955769833220939,31.858463466307004,1.5066640000000007,0.7094925594662765,1.0049769999999967,2.0083510000000047,32.0,0.0,3.0133280000000013,0.0,1.0049769999999967,2.0083510000000047,1.5066640000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0049769999999967,1.5066640000000007,2.0083510000000047,0.7094925594662765
1,Non-VPN,55288.0,45876.0,32.0,20.0,5,160.0,6.324555320336759,0.0,32.0,32.0,20.0,20.0,32.0,32.0,20.0,128,3.1313900000000032,3.1934699925592116,83.0302198065395,0.3479322222222226,0.15066424174698803,0.2205849999999998,0.5086510000000004,26.0,6.324555320336759,2.9108050000000034,2.9097089999999994,0.7245520000000027,0.7292889999999943,0.7277012500000009,0.7244170000000025,0.7293710000000004,0.7274272499999999,0.2205849999999998,0.3479322222222226,0.5086510000000004,0.15066424174698803,0.0,0.0,0.0,0.0
1,Non-VPN,56159.0,45876.0,32.0,20.0,5,160.0,6.324555320336759,0.0,32.0,32.0,20.0,20.0,32.0,32.0,20.0,128,3.149405999999999,3.1752019269665466,82.55525010113021,0.3499339999999999,0.1483340968186405,0.2245489999999961,0.5135980000000018,26.0,6.324555320336759,2.9247080000000096,2.924204000000003,0.7265989999999931,0.7387999999999977,0.7311770000000024,0.7264089999999896,0.7386410000000012,0.7310510000000008,0.2245489999999961,0.3499339999999999,0.5135980000000018,0.1483340968186405,0.0,0.0,0.0,0.0
1,Non-VPN,57143.0,45876.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0345269999999687,0.9886219499777168,31.635902399286937,1.5172634999999843,0.7180605723339466,1.0095179999999573,2.0250090000000114,32.0,0.0,3.0345269999999687,0.0,1.0095179999999573,2.0250090000000114,1.5172634999999843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0095179999999573,1.5172634999999843,2.0250090000000114,0.7180605723339466
1,Non-VPN,56471.0,45876.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.003319999999974,0.9988945566906045,31.964625814099342,1.501659999999987,0.7031130420864004,1.0044839999999908,1.998835999999983,32.0,0.0,3.003319999999974,0.0,1.0044839999999908,1.998835999999983,1.501659999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0044839999999908,1.501659999999987,1.998835999999983,0.7031130420864004
1,Non-VPN,55478.0,58848.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.015664000000001,0.9948057873821483,31.833785196228746,1.5078320000000005,0.7043377510314083,1.0097900000000095,2.0058739999999915,32.0,0.0,3.015664000000001,0.0,1.0097900000000095,2.0058739999999915,1.5078320000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097900000000095,1.5078320000000005,2.0058739999999915,0.7043377510314083
1,Non-VPN,57137.0,58848.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.035666000000049,0.988251013121981,31.624032419903394,1.5178330000000244,0.7172537634965596,1.010658000000035,2.025008000000014,32.0,0.0,3.035666000000049,0.0,1.010658000000035,2.025008000000014,1.5178330000000244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.010658000000035,1.5178330000000244,2.025008000000014,0.7172537634965596
1,Non-VPN,55258.0,58617.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.036252999999995,0.9880599541606069,31.61791853313942,1.5181264999999975,0.7038109564794329,1.0204570000000004,2.0157959999999946,32.0,0.0,3.036252999999995,0.0,1.0204570000000004,2.0157959999999946,1.5181264999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204570000000004,1.5181264999999975,2.0157959999999946,0.7038109564794329
1,Non-VPN,56057.0,58617.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0161819999999864,0.9946349391382926,31.828318052425363,1.5080909999999932,0.7037946930234514,1.0104330000000061,2.0057489999999802,32.0,0.0,3.0161819999999864,0.0,1.0104330000000061,2.0057489999999802,1.5080909999999932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0104330000000061,1.5080909999999932,2.0057489999999802,0.7037946930234514
1,Non-VPN,56944.0,58617.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0018140000000244,0.9993956987341572,31.98066235949303,1.5009070000000122,0.7026675648142521,1.0040460000000166,1.9977680000000078,32.0,0.0,3.0018140000000244,0.0,1.0040460000000166,1.9977680000000078,1.5009070000000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0040460000000166,1.5009070000000122,1.9977680000000078,0.7026675648142521
1,Non-VPN,55693.0,6881.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,2.999303999999995,1.0002320538364917,32.007425722767735,1.4996519999999975,0.7081589560769495,0.9989080000000001,2.000395999999995,32.0,0.0,2.999303999999995,0.0,0.9989080000000001,2.000395999999995,1.4996519999999975,0.0,0.0,0.0,0.9989080000000001,0.9989080000000001,0.9989080000000001,,2.000395999999995,2.000395999999995,2.000395999999995,
1,Non-VPN,57072.0,6881.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0147340000000327,0.9951126699735259,31.843605439152828,1.5073670000000163,0.7085011957590238,1.006381000000033,2.0083529999999996,32.0,0.0,3.0147340000000327,0.0,1.006381000000033,2.0083529999999996,1.5073670000000163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006381000000033,1.5073670000000163,2.0083529999999996,0.7085011957590238
1,Non-VPN,55062.0,61019.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0151840000000014,0.9949641547580508,31.838852952257625,1.5075920000000007,0.7106875699264769,1.0050600000000003,2.010124000000001,32.0,0.0,3.0151840000000014,0.0,1.0050600000000003,2.010124000000001,1.5075920000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0050600000000003,1.5075920000000007,2.010124000000001,0.7106875699264769
1,Non-VPN,56038.0,61019.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.005051000000009,0.9983191633020508,31.946213225665627,1.5025255000000044,0.6999925798610044,1.0075560000000223,1.9974949999999865,32.0,0.0,3.005051000000009,0.0,1.0075560000000223,1.9974949999999865,1.5025255000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0075560000000223,1.5025255000000044,1.9974949999999865,0.6999925798610044
1,Non-VPN,56435.0,63279.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0140119999999797,0.9953510470429514,31.851233505374445,1.5070059999999899,0.6987233231888238,1.012933999999973,2.001078000000007,32.0,0.0,3.0140119999999797,0.0,1.012933999999973,2.001078000000007,1.5070059999999899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.012933999999973,1.5070059999999899,2.001078000000007,0.6987233231888238
1,Non-VPN,55401.0,12279.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,2.9957449999999994,1.0014203478600483,32.045451131521546,1.4978724999999997,0.7051516309365591,0.9992550000000051,1.9964899999999943,32.0,0.0,2.9957449999999994,0.0,0.9992550000000051,1.9964899999999943,1.4978724999999997,0.0,0.0,0.0,0.9992550000000051,0.9992550000000051,0.9992550000000051,,1.9964899999999943,1.9964899999999943,1.9964899999999943,
1,Non-VPN,56201.0,12279.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0084659999999985,0.9971859412737261,31.909950120759234,1.5042329999999993,0.7064986693546949,1.004663000000022,2.0038029999999765,32.0,0.0,3.0084659999999985,0.0,1.004663000000022,2.0038029999999765,1.5042329999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.004663000000022,1.5042329999999993,2.0038029999999765,0.7064986693546949
1,Non-VPN,57132.0,14654.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0371979999999894,0.9877525271648442,31.608080869275014,1.5185989999999947,0.7161718901213826,1.012188999999978,2.0250090000000114,32.0,0.0,3.0371979999999894,0.0,1.012188999999978,2.0250090000000114,1.5185989999999947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.012188999999978,1.5185989999999947,2.0250090000000114,0.7161718901213826
1,Non-VPN,55013.0,14765.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.032060999999999,0.9894260042921305,31.661632137348175,1.5160304999999994,0.6614835445576108,1.048290999999999,1.9837699999999998,32.0,0.0,3.032060999999999,0.0,1.048290999999999,1.9837699999999998,1.5160304999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.048290999999999,1.5160304999999994,1.9837699999999998,0.6614835445576108
1,Non-VPN,57131.0,14765.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0372330000000147,0.9877411446536981,31.60771662891834,1.5186165000000074,0.7161372418891115,1.0122309999999857,2.025002000000029,32.0,0.0,3.0372330000000147,0.0,1.0122309999999857,2.025002000000029,1.5186165000000074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0122309999999857,1.5186165000000074,2.025002000000029,0.7161372418891115
1,Non-VPN,59220.0,443.0,92.35714285714286,660.9,14,1293.0,690.5330171875107,177.0213403662252,40.0,32.0,660.9,660.9,696.0,20.0,2928.0,64,0.14366600000005292,167.05413946230257,55002.57541796312,0.006246347826089257,0.011731159915556457,0.0,0.032148000000006505,329.25,690.5330171875107,0.14366600000005292,0.11149000000000342,1.899999995202961e-05,0.03459000000003698,0.01105123076923484,0.0,0.042855000000031396,0.012387777777778157,0.0,0.006246347826089257,0.032148000000006505,0.011731159915556457,0.0,0.0,0.0,0.0
1,Non-VPN,59224.0,443.0,99.76923076923077,729.4444444444445,13,1297.0,559.1301531294196,182.23801005194363,40.0,32.0,729.4444444444445,729.4444444444445,696.0,20.0,1480.0,64,0.144299999999987,152.4601524601662,54483.71448371939,0.0068714285714279524,0.012321869949685194,0.0,0.03196399999995947,357.3636363636364,559.1301531294196,0.144299999999987,0.11233200000003762,1.900000000887303e-05,0.03483399999998937,0.012024999999998917,0.0,0.043731999999977234,0.014041500000004703,0.0,0.0068714285714279524,0.03196399999995947,0.012321869949685194,0.0,0.0,0.0,0.0
1,Non-VPN,59234.0,443.0,73.3170731707317,1951.7560975609756,41,3006.0,1881.7535963591033,114.3364419212856,40.0,32.0,1951.7560975609756,1951.7560975609756,696.0,32.0,13064.0,64,0.19273199999997814,425.4612622709737,430795.0937052976,0.0023794074074071376,0.0068965012194142595,0.0,0.031476999999995314,1012.5365853658536,1881.7535963591033,0.19273199999997814,0.16124500000000808,1.1000000029071089e-05,0.034098000000028605,0.004818299999999454,0.0,0.05866699999995717,0.004031125000000202,0.0,0.0023794074074071376,0.031476999999995314,0.0068965012194142595,0.0,0.0,0.0,0.0
1,Non-VPN,59236.0,443.0,91.5,660.9,14,1281.0,690.7528501569864,177.30232763451073,40.0,32.0,660.9,660.9,696.0,20.0,2928.0,64,0.14338300000002846,167.3838600112652,55027.44397870343,0.006234043478262107,0.011695360371753635,0.0,0.031821999999976924,328.75,690.7528501569864,0.14338300000002846,0.11155600000000732,1.2000000026546331e-05,0.035077000000001135,0.011029461538463728,0.0,0.04360300000001871,0.012395111111111924,0.0,0.006234043478262107,0.031821999999976924,0.011695360371753635,0.0,0.0,0.0,0.0
1,Non-VPN,56950.0,56125.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,2.996235000000013,1.001256577004136,32.04021046413235,1.4981175000000064,0.6999798519389951,1.0031569999999874,1.9930780000000254,32.0,0.0,2.996235000000013,0.0,1.0031569999999874,1.9930780000000254,1.4981175000000064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0031569999999874,1.4981175000000064,1.9930780000000254,0.6999798519389951
1,Non-VPN,56438.0,49544.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.018346000000008,0.9939218366615331,31.80549877316906,1.509173000000004,0.7108700034760472,1.0065119999999865,2.0118340000000217,32.0,0.0,3.018346000000008,0.0,1.0065119999999865,2.0118340000000217,1.509173000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0065119999999865,1.509173000000004,2.0118340000000217,0.7108700034760472
1,Non-VPN,55601.0,55027.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.028654000000003,0.9905390315301771,31.697249008965667,1.5143270000000015,0.7077827752693534,1.0138490000000075,2.0148049999999955,32.0,0.0,3.028654000000003,0.0,1.0138490000000075,2.0148049999999955,1.5143270000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0138490000000075,1.5143270000000015,2.0148049999999955,0.7077827752693534
1,Non-VPN,56040.0,55027.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0042100000000005,0.9985986332513371,31.955156264042788,1.5021050000000002,0.7006056414402927,1.0067020000000184,1.997507999999982,32.0,0.0,3.0042100000000005,0.0,1.0067020000000184,1.997507999999982,1.5021050000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0067020000000184,1.5021050000000002,1.997507999999982,0.7006056414402927
1,Non-VPN,56551.0,55027.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.011929000000009,0.9960394152717381,31.87326128869562,1.5059645000000046,0.7026597866396385,1.0091090000000236,2.0028199999999856,32.0,0.0,3.011929000000009,0.0,1.0091090000000236,2.0028199999999856,1.5059645000000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0091090000000236,1.5059645000000046,2.0028199999999856,0.7026597866396385
1,Non-VPN,57172.0,55027.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.043002999999999,0.9858682360812662,31.547783554600517,1.5215014999999994,0.7041899657142019,1.0235639999999648,2.019439000000034,32.0,0.0,3.043002999999999,0.0,1.0235639999999648,2.019439000000034,1.5215014999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0235639999999648,1.5215014999999994,2.019439000000034,0.7041899657142019
1,Non-VPN,54919.0,26327.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0086399999999998,0.9971282705807276,31.908104658583284,1.5043199999999999,0.706012179889271,1.0050939999999997,2.003546,32.0,0.0,3.0086399999999998,0.0,1.0050939999999997,2.003546,1.5043199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0050939999999997,1.5043199999999999,2.003546,0.706012179889271
1,Non-VPN,55568.0,26327.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,2.995301000000012,1.0015687905823114,32.050201298633965,1.497650500000006,0.6992812304391581,1.0031840000000045,1.9921170000000075,32.0,0.0,2.995301000000012,0.0,1.0031840000000045,1.9921170000000075,1.497650500000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0031840000000045,1.497650500000006,1.9921170000000075,0.6992812304391581
1,Non-VPN,56357.0,26327.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0402330000000006,0.9867664748063716,31.57652719380389,1.5201165000000003,0.7068939420453448,1.0202670000000467,2.019965999999954,32.0,0.0,3.0402330000000006,0.0,1.0202670000000467,2.019965999999954,1.5201165000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0202670000000467,1.5201165000000003,2.019965999999954,0.7068939420453448
1,Non-VPN,57466.0,26327.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0083870000000275,0.9972121272961134,31.91078807347563,1.5041935000000137,0.7000350062679492,1.0091939999999795,1.999193000000048,32.0,0.0,3.0083870000000275,0.0,1.0091939999999795,1.999193000000048,1.5041935000000137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0091939999999795,1.5041935000000137,1.999193000000048,0.7000350062679492
1,Non-VPN,55206.0,45944.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0134430000000023,0.9955389897867647,31.85724767317647,1.5067215000000012,0.7001071311595839,1.0116709999999998,2.0017720000000025,32.0,0.0,3.0134430000000023,0.0,1.0116709999999998,2.0017720000000025,1.5067215000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0116709999999998,1.5067215000000012,2.0017720000000025,0.7001071311595839
1,Non-VPN,55776.0,45944.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.019816999999989,0.993437681819796,31.79000581823347,1.5099084999999945,0.7098369204687293,1.00797799999998,2.011839000000009,32.0,0.0,3.019816999999989,0.0,1.00797799999998,2.011839000000009,1.5099084999999945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00797799999998,1.5099084999999945,2.011839000000009,0.7098369204687293
1,Non-VPN,56499.0,45944.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0067240000000197,0.9977636790074448,31.928437728238233,1.5033620000000099,0.7032304218121025,1.006102999999996,2.0006210000000237,32.0,0.0,3.0067240000000197,0.0,1.006102999999996,2.0006210000000237,1.5033620000000099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006102999999996,1.5033620000000099,2.0006210000000237,0.7032304218121025
1,Non-VPN,57410.0,45944.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.007780000000025,0.9974133746484034,31.91722798874891,1.5038900000000126,0.7097541889752982,1.002018000000021,2.0057620000000043,32.0,0.0,3.007780000000025,0.0,1.002018000000021,2.0057620000000043,1.5038900000000126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002018000000021,1.5038900000000126,2.0057620000000043,0.7097541889752982
1,Non-VPN,56604.0,32200.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0103469999999675,0.9965628547141019,31.89001135085126,1.5051734999999837,0.6967370602404613,1.0125059999999735,1.997840999999994,32.0,0.0,3.0103469999999675,0.0,1.0125059999999735,1.997840999999994,1.5051734999999837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0125059999999735,1.5051734999999837,1.997840999999994,0.6967370602404613
1,Non-VPN,55318.0,17353.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.003282999999996,0.9989068629230092,31.965019613536295,1.501641499999998,0.7093391172947546,1.0000629999999973,2.003219999999999,32.0,0.0,3.003282999999996,0.0,1.0000629999999973,2.003219999999999,1.501641499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000629999999973,1.501641499999998,2.003219999999999,0.7093391172947546
1,Non-VPN,56166.0,17353.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0103679999999997,0.9965559027999236,31.889788889597554,1.5051839999999999,0.6972200141719781,1.0121750000000134,1.9981929999999863,32.0,0.0,3.0103679999999997,0.0,1.0121750000000134,1.9981929999999863,1.5051839999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0121750000000134,1.5051839999999999,1.9981929999999863,0.6972200141719781
