scenario,label,src_port,dst_port,mean_src,mean_dst,qty_src,pld_src,var_data,var_src,frst_src,scd_src,frst_dst,scd_dst,max_src,min_src,max_dst,ttl_src,duration,flowPktsPerSecond,flowBytesPerSecond,mean_flowiat,std_flowiat,min_flowiat,max_flowiat,packet_size_mean,packet_size_std,total_fiat,total_biat,min_fiat,max_fiat,mean_fiat,min_biat,max_biat,mean_biat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle
1,Non-VPN,55350.0,35407.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.016804999999991,0.9944295372090702,31.821745190690248,1.5084024999999954,0.7074695269652947,1.0081459999999964,2.0086589999999944,32.0,0.0,3.016804999999991,0.0,1.0081459999999964,2.0086589999999944,1.5084024999999954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0081459999999964,1.5084024999999954,2.0086589999999944,0.7074695269652947
1,Non-VPN,55568.0,26327.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,2.995301000000012,1.0015687905823114,32.050201298633965,1.497650500000006,0.6992812304391581,1.0031840000000043,1.9921170000000077,32.0,0.0,2.995301000000012,0.0,1.0031840000000043,1.9921170000000077,1.497650500000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0031840000000043,1.497650500000006,1.9921170000000077,0.6992812304391581
1,Non-VPN,46436.0,443.0,171.5514705882353,776.622754491018,272,46662.0,894.3550823386463,420.694792031123,40.0,32.0,776.622754491018,776.622754491018,2912.0,32.0,5776.0,64,195.558191,3.0988218744567955,1565.027772219472,0.323236679338843,3.737902498916745,0.0,58.68103000000002,505.0396039603961,894.3550823386463,195.558191,195.519574,1.099999997222767e-05,58.68103000000002,0.7216169409594095,0.0,58.718106000000034,0.5871458678678679,0.0,0.0154509581239531,0.9668439999999804,0.07620049952275,1.753489999999999,23.291746125,58.68103000000002,24.373878255200488
1,Non-VPN,56413.0,56511.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.020351000000005,0.993262041398498,31.784385324751938,1.5101755000000026,0.7037685300725532,1.0125360000000114,2.0078149999999937,32.0,0.0,3.020351000000005,0.0,1.0125360000000114,2.0078149999999937,1.5101755000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0125360000000114,1.5101755000000026,2.0078149999999937,0.7037685300725532
1,Non-VPN,54210.0,53.0,41.0,108.0,2,82.0,38.99145205469185,0.0,41.0,41.0,108.0,108.0,41.0,41.0,114.0,64,0.0058579999999892,682.826903381245,50870.60430190275,0.001952666666663,0.0027029865581052,5.200000001082117e-05,0.0050469999999904,74.5,38.99145205469185,5.200000001082117e-05,0.0007589999999879,5.200000001082117e-05,5.200000001082117e-05,5.200000001082117e-05,0.0007589999999879,0.0007589999999879,0.0007589999999879,5.200000001082117e-05,0.001952666666663,0.0050469999999904,0.0027029865581052,0.0,0.0,0.0,0.0
1,Non-VPN,56506.0,53.0,50.0,117.0,2,100.0,38.99145205469185,0.0,50.0,50.0,117.0,117.0,50.0,50.0,123.0,64,0.0071660000000122,558.1914596697153,46608.98688242123,0.0023886666666707,0.0038204246273606,4.100000001017179e-05,0.0067970000000059,83.5,38.99145205469185,4.100000001017179e-05,0.0003279999999961,4.100000001017179e-05,4.100000001017179e-05,4.100000001017179e-05,0.0003279999999961,0.0003279999999961,0.0003279999999961,4.100000001017179e-05,0.0023886666666707,0.0067970000000059,0.0038204246273606,0.0,0.0,0.0,0.0
1,Non-VPN,54468.0,64257.0,28.0,0.0,3,84.0,0.0,0.0,28.0,28.0,0.0,0.0,28.0,28.0,0.0,128,9.247603000000026,0.3244083899362885,9.083434918216078,4.623801500000013,2.0661808638694774,3.162791000000027,6.084811999999999,28.0,0.0,9.247603000000026,0.0,3.162791000000027,6.084811999999999,4.623801500000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.162791000000027,4.623801500000013,6.084811999999999,2.0661808638694774
1,Non-VPN,50588.0,50001.0,20.75,0.0,4,83.0,0.5,0.5,21.0,21.0,0.0,0.0,21.0,20.0,0.0,128,45.073356,0.0887442239712525,1.8414426474034904,15.024451999999998,0.0466957261748877,14.971070999999998,15.057726,20.75,0.5,45.073356,0.0,14.971070999999998,15.057726,15.024451999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.971070999999998,15.024451999999998,15.057726,0.0466957261748877
1,Non-VPN,54468.0,59584.0,28.0,0.0,3,84.0,0.0,0.0,28.0,28.0,0.0,0.0,28.0,28.0,0.0,128,9.44923399999999,0.317486052308579,8.889609464640213,4.724616999999995,1.918553231413695,3.367995000000008,6.081238999999982,28.0,0.0,9.44923399999999,0.0,3.367995000000008,6.081238999999982,4.724616999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.367995000000008,4.724616999999995,6.081238999999982,1.918553231413695
1,Non-VPN,62912.0,50001.0,686.8,634.6363636363636,10,6868.0,568.0595584133428,598.6304369141282,1308.0,1308.0,634.6363636363636,634.6363636363636,1308.0,89.0,1316.0,128,0.2545220000000086,82.5076024862263,54411.79937294039,0.0127261000000004,0.0234734818709868,0.0,0.0794060000000058,659.4761904761905,568.0595584133428,0.1751160000000027,0.2001679999999908,0.0,0.0670210000000111,0.0194573333333336,0.0,0.0800600000000031,0.020016799999999,0.0,0.0127261000000004,0.0794060000000058,0.0234734818709868,0.0,0.0,0.0,0.0
1,Non-VPN,55813.0,18177.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.016895000000005,0.9943998713909482,31.820795884510343,1.5084475000000026,0.7062434038067079,1.0090580000000102,2.007836999999995,32.0,0.0,3.016895000000005,0.0,1.0090580000000102,2.007836999999995,1.5084475000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0090580000000102,1.5084475000000026,2.007836999999995,0.7062434038067079
1,Non-VPN,56065.0,6881.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.040817000000004,0.9865769627044296,31.57046280654175,1.520408500000002,0.7085499861269632,1.0193879999999922,2.021429000000012,32.0,0.0,3.040817000000004,0.0,1.0193879999999922,2.021429000000012,1.520408500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0193879999999922,1.520408500000002,2.021429000000012,0.7085499861269632
1,Non-VPN,58927.0,53.0,41.0,57.0,1,41.0,11.31370849898476,0.0,41.0,0.0,57.0,57.0,41.0,41.0,57.0,64,0.0057999999999651,344.82758620896755,16896.55172423941,0.0057999999999651,0.7068225242605047,0.0057999999999651,0.0057999999999651,49.0,11.31370849898476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057999999999651,0.0057999999999651,0.0057999999999651,0.0,0.0,0.0,0.0,0.0
1,Non-VPN,59587.0,54468.0,77.4,106.11111111111111,10,774.0,155.97328831138577,94.90135229103254,112.0,112.0,106.11111111111111,106.11111111111111,330.0,28.0,663.0,49,329.29202100000003,0.0576995456564676,5.2506586547385545,18.294001166666668,73.38086478619041,0.0,312.210997,91.0,155.97328831138577,315.153092,15.565696000000004,0.0,312.275656,35.017010222222225,0.000127999999961,8.10332900000003,1.9457120000000003,0.0,0.1097513076923064,0.7954070000000115,0.2222015808301096,1.5153280000000109,65.5730508,312.210997,137.89938993091351
1,Non-VPN,60493.0,443.0,88.45588235294117,220.02564102564105,68,6015.0,313.7732011498604,224.1928430177999,1365.0,1365.0,220.02564102564105,220.02564102564105,1365.0,39.0,1365.0,64,1.1262440000000034,95.00605552615568,12959.891462240828,0.0106249433962264,0.0314883041748247,0.0,0.3166049999999991,136.41121495327104,313.7732011498604,1.1262440000000034,1.107024000000003,2.200000000129876e-05,0.3339439999999989,0.0168096119402985,0.0,0.3342479999999987,0.0291322105263158,0.0,0.0106249433962264,0.3166049999999991,0.0314883041748247,0.0,0.0,0.0,0.0
1,Non-VPN,55290.0,443.0,126.78461538461538,108.75,65,8241.0,201.0925235793556,266.77691360875923,32.0,20.0,108.75,108.75,2095.0,20.0,331.0,128,375.002498,0.3759974953553509,44.015706796705125,2.6785892714285717,7.387359343380575,0.0,24.977772000000016,117.06382978723404,201.0925235793556,374.954431,374.99768300000005,0.0,25.022929000000037,5.858662984375,0.0,24.982101,4.999969106666668,0.0,0.0085438264462806,0.0551670000000115,0.0173556908556815,2.428288000000009,19.682562894736847,24.977772000000016,8.264476122241561
1,Non-VPN,56800.0,60670.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0329019999999787,0.9891516442008416,31.652852614426934,1.5164509999999891,0.7049699044937706,1.0179620000000114,2.0149399999999678,32.0,0.0,3.0329019999999787,0.0,1.0179620000000114,2.0149399999999678,1.5164509999999891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0179620000000114,1.5164509999999891,2.0149399999999678,0.7049699044937706
1,Non-VPN,33198.0,443.0,99.15384615384616,417.7,13,1289.0,423.29525572322046,183.5337599071109,40.0,32.0,417.7,417.7,700.0,32.0,1432.0,64,0.127804999999995,179.9616603419341,42768.279801261386,0.0058093181818179,0.0121907684018368,0.0,0.0488269999999886,237.65217391304347,423.29525572322046,0.127804999999995,0.1078410000000076,1.100000000064938e-05,0.0488269999999886,0.0106504166666662,0.0,0.0684910000000229,0.0119823333333341,0.0,0.0058093181818179,0.0488269999999886,0.0121907684018368,0.0,0.0,0.0,0.0
1,Non-VPN,54921.0,63966.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.008406,0.9972058292663956,31.910586536524654,1.504203,0.7061917850116917,1.0048500000000002,2.003556,32.0,0.0,3.008406,0.0,1.0048500000000002,2.003556,1.504203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0048500000000002,1.504203,2.003556,0.7061917850116917
1,Non-VPN,54468.0,24078.0,28.0,0.0,6,168.0,0.0,0.0,28.0,28.0,0.0,0.0,28.0,28.0,0.0,128,342.19825000000003,0.0175336957450834,0.4909434808623363,68.43965,142.66500726576314,3.0674730000000068,323.63311600000003,28.0,0.0,342.19825000000003,0.0,3.0674730000000068,323.63311600000003,68.43965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0674730000000068,68.43965,323.63311600000003,142.66500726576314
1,Non-VPN,50568.0,50001.0,20.75,0.0,4,83.0,0.5,0.5,21.0,21.0,0.0,0.0,21.0,20.0,0.0,128,45.073814,0.0887433222313958,1.8414239363014635,15.024604666666669,0.0438511387461437,14.974003999999995,15.051518,20.75,0.5,45.073814,0.0,14.974003999999995,15.051518,15.024604666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.974003999999995,15.024604666666669,15.051518,0.0438511387461437
1,Non-VPN,51452.0,80.0,80.77777777777777,144.125,9,727.0,233.34739628489783,143.35774985833322,40.0,32.0,144.125,144.125,463.0,32.0,921.0,64,51.038782000000026,0.3330800488146443,36.83473481009008,3.1899238750000016,4.865182047457875,5.700000002661909e-05,10.236783000000004,110.58823529411764,233.34739628489783,51.035055,51.03499400000004,0.0002739999999903,10.240355000000022,6.379381875,0.0046900000000391,10.240414999999985,7.290713428571435,5.700000002661909e-05,0.0142228181818185,0.1300119999999651,0.0384379028689486,10.004455000000007,10.176466200000004,10.236783000000004,0.1005647548930602
1,Non-VPN,50078.0,443.0,30.0,40.0,2,60.0,11.547005383792516,14.142135623730953,40.0,20.0,40.0,40.0,40.0,20.0,40.0,64,0.0194549999999935,154.20200462611118,5140.066820870373,0.0097274999999967,0.0137511055737445,3.999999989900971e-06,0.0194510000000036,33.333333333333336,11.547005383792516,0.0194549999999935,0.0,0.0194549999999935,0.0194549999999935,0.0194549999999935,0.0,0.0,0.0,3.999999989900971e-06,0.0097274999999967,0.0194510000000036,0.0137511055737445,0.0,0.0,0.0,0.0
1,Non-VPN,54468.0,26531.0,145.16666666666666,106.875,6,871.0,228.52349772176387,255.1395043239417,28.0,96.0,106.875,106.875,663.0,28.0,659.0,128,316.069814,0.0442940115755565,5.460818855672184,24.31306261538462,84.84744462033979,0.0,306.63659900000005,123.28571428571428,228.52349772176387,0.0359279999999841,316.05834600000003,3.5999999994373866e-05,0.0128400000000112,0.0071855999999968,0.0,306.636765,45.15119228571429,0.0,0.0035927999999984,0.0127100000000268,0.0055887111374433,3.3695979999999963,105.34462866666668,306.63659900000005,174.3290261329069
1,Non-VPN,56859.0,443.0,508.6666666666667,708.3333333333334,3,1526.0,620.9598215665809,742.7114738129021,1365.0,121.0,708.3333333333334,708.3333333333334,1365.0,40.0,1365.0,64,0.0632420000000024,94.87365990955008,57730.622054961226,0.0126484000000004,0.0100814875291379,6.499999994957761e-05,0.0207240000000297,608.5,620.9598215665809,0.0632420000000024,0.0227409999999963,0.0241040000000225,0.0391379999999799,0.0316210000000012,6.499999994957761e-05,0.0226760000000467,0.0113704999999981,6.499999994957761e-05,0.0126484000000004,0.0207240000000297,0.0100814875291379,0.0,0.0,0.0,0.0
1,Non-VPN,36290.0,443.0,105.27272727272728,678.8571428571429,11,1158.0,962.594166516588,198.5538168402164,40.0,40.0,678.8571428571429,678.8571428571429,698.0,32.0,4128.0,64,6.4027030000000025,2.811312659668892,923.047656591286,0.3766295882352942,1.2994072694125334,0.0,5.330859000000004,328.3333333333333,962.594166516588,6.4027030000000025,5.395035000000007,2.9999999995311555e-05,5.330859000000004,0.6402703000000003,0.0,5.383721000000008,0.8991725000000012,0.0,0.0045793333333326,0.0483740000000096,0.0122627289940298,1.0031540000000092,3.1670065000000065,5.330859000000004,3.060149552474924
